X,Y,OBJECTID,ASSET_ADDR,ASSET_NAME,OPA_ADDR,SITE_NAME,SITE_CODE,SHAREBLDG_ASSETID,ASSET_ID,SHAREBLDG_NOTE,ASSET_GROUP1,ASSET_GROUP2,ASSET_TYPE,ASSET_SUBTYPE1,ASSET_SUBTYPE2,BUILDINGID,SECONDARYSITE_ID,PRIMARYSITE_ID,ASSET_SUBT1_DESC,CITYOWNED,CITYUSE_DESC,OCCUPANT,MAINTAINEDBY,OPA_ID,OPA_OWNER,SITE_ACRES,SERVING_TYPE,EDITNOTE1,EDITDATE,EDITSOURCE,EDITOR,NOT_PUBLIC,STATUS
-75.18036465,39.96287838,407,302 N 24TH ST,Schuykill River Park,302 N 24TH ST,Schuylkill River Park,,,2794,,A11,A11.2,B3,C30,,,,4381,Linear Park\Parkway,Y,Owned,Public use,PPR,782801500,CITY OF PHILA,26.5042324,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.21298203,40.04943961,408,1100 LIVEZEY LA,Glen Fern Springhouse Ruins,,Wissahickon Valley Park,,,2844,,A11,,B4,C21,,,,4455,Historic House\Site,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.21156451,40.04652658,409,NEAR LIVEZEY LN,Fingerspan,,Wissahickon Park,,,3284,,A11,,B4,C64,,,,4455,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.2108549,39.94781172,410,1101 S 45TH ST,Clark Park Playground Storage,1101 S 45TH ST,Clark Park,16172E,,372,,A11,,B4,C65,,,,4099,Shed,Y,Owned,Public use,PPR,783698100,CITY OF PHILA,,C,Clarence H Clark Park,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.20963098,39.97897466,411,4201 AVE OF THE REP AVE,Pegasus with Erato,4201 AVE OF THE REP AVE,Memorial Hall,,,3155,,A11,,B4,C64,,,,4440,Statue\Monument,Y,Lessor,Please Touch Museum,Please Touch Museum,783172370,PLEASE TOUCH MUSEUM,12.7442149,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.21254464,39.9825639,412,4180 HORTICULTURE DR,Horticulture Center Gazebo,,Horticulture Center,,,1475,,A11,,B4,C40,,,0173,4440,Pavilion\Shelter,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.20899399,39.97962878,413,4201 AVE OF THE REP AVE,Love Triumphant,4201 AVE OF THE REP AVE,Memorial Hall,,,3312,,A11,,B4,C64,,1534015,,4440,Statue\Monument,Y,Lessor,Please Touch Museum,Please Touch Museum,783172370,PLEASE TOUCH MUSEUM,12.7442149,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.19507237,40.00899105,414,4208-52 RIDGE AVE,Innyard Park Basketball Court 5,4208-52 RIDGE AVE,Innyard Park,,,2351,,A11,A11.3,B2,C4,,,0179,4145,Basketball Court,Y,Owned,Public use,PPR,784376100,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.20246767,39.95381816,415,3948-50 WALNUT ST,Library Branch - Walnut Street West,3948-50 WALNUT ST,Library Branch - Walnut Street West,52042E,,243,,A8,,B1,C25,,1382019,,10100980,Library Branch,Y,Owned,LIBRARY,LIBRARY,783566800,CITY OF PHILA,0.153949,C,,2012/05/15 00:00:00+00,Dept per MDO request,mw,N,A
-75.14156718,39.93307906,3127,DELAWARE AVE AND WASHINGTON AVE,Fire Marine Unit 1,811 S CHRIS COLUMBUS BLVD,Fire Marine Unit 1/Police Marine Unit,,3439,3438,Fire Marine Unit 1,A13,A13.2,B6,C45,D25,,,1051188,Police Operations\Unit,N,Lessee,"FIRE, POLICE",US Coast Guard,884463675,CITY OF PHILA,5.36705693,C,,2016/05/16 00:00:00+00,Police,nf,N,A
-75.2031371,40.05197815,417,651 W ALLENS LN,Allens Lane Recreational/Art Center Building,621 W ALLENS LN,Allens Lane Art Center,17610E,,1085,,A11,A11.3,B1,C49,D32,1147332,,4030,Recreation Building,Y,Owned,Public Use,PPR,784003700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.20291233,40.05152416,418,651 W ALLENS LN,Allens Lane Art Center Tennis Court,621 W ALLENS LN,Allens Lane Art Center,17610E,,2022,,A11,A11.3,B2,C67,,,,4030,Tennis Court,Y,Owned,Public use,PPR,784003700,CITY OF PHILA,,C,,2018/07/16 00:00:00+00,PPR Data,rdq,N,A
-75.19086935,39.97358968,419,KELLY DR,Spirit of Enterprise,,East Fairmount Park,,,3222,,A11,,B4,C64,,,,4145,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.1888784,39.97446671,420,3250 W SEDGELEY DR,Sedgleys Porters House,,East Fairmount Park,17278E,,1002,,A11,,B1,C21,,1082168,,4145,Historic House\Site,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.18931521,39.97973419,421,3300 RESERVOIR DR,33rd & Oxford Driving Range Garage,,East Fairmount Park,,,1464,,A11,,B1,C17,,1222785,,4145,Garage\Maintenance Building,Y,Owned,PPR,PPR,,,,C,,2016/08/11 00:00:00+00,PPR Data,nf,N,A
-75.18810904,39.9929069,422,3400 WOODFORD DR,Woodford Chairhouse And Stable,,East Fairmount Park,,,1505,,A11,,B1,C5,,1221256,,4145,Barn\Stables,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.19060648,39.99428302,423,STRAWBERRY MANSION DR,Strawberry Mansion,,East Fairmount Park,17045E,,1036,,A11,,B1,C21,,1222990,,4145,Historic House\Site,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.02030793,40.03844758,424,ENFIELD AVE AND TORRESDALE AVE,Torresdale & Enfield Basketball Court,,Tacony Creek Park,,,2704,,A11,A11.3,B2,C4,,,,,Basketball Court,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.99851066,40.05870406,425,9550 FRANKFORD AVE,Torresdale Playground Athletic Field 2,9550 FRANKFORD AVE,Torresdale Playground,,,2706,,A11,A11.3,B3,C3,,,,4415,Athletic Field\Soccer Field,Y,Owned,Public use,PPR,786153150,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.17710787,40.02130907,2201,5200 WISSAHICKON AVE,Narcotics Bureau,5000 WISSAHICKON AVE,Narcotics Bureau,11200E,,1725,,A13,A13.2,B1,C45,,1143501,,10480755,Police Operations\Unit,N,Lessee,POLICE,DPP,784484000,U S & AMERICA,,C,Inactive till 2013. Fed Gov owned,2015/11/02 00:00:00+00,Police data,nf,N,A
-75.23246838,39.91962244,427,2528-32 S 67TH ST,2528-32 S 67th Street,2528-32 S 67TH ST,2528-32 S 67th Street,16069E,,56,,A11,A11.2,B3,C31,,,,10325335,Breezeway\Island\Managed Open Space,Y,Owned,Public use,PPR,406060301,CITY OF PHILADELPHIA,0.19311399,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.19080719,39.97338698,428,KELLY DR,Miner,,East Fairmount Park,,,3224,,A11,,B4,C64,,,,4145,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.19150617,39.97463311,429,KELLY DR,Scientist,,East Fairmount Park,,,3305,,A11,,B4,C64,,,,4145,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.19137615,39.97443325,430,KELLY DR,Poet,,East Fairmount Park,,,3303,,A11,,B4,C64,,,,4145,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.1875962,40.03044339,431,5800 WISSAHICKON AVE,Guard Box at Lincoln & Wissahickon,5800 WISSAHICKON AVE,Wissahickon Valley Park,,,1536,,A11,,B1,C21,,,,4455,Historic House\Site,Y,Owned,PPR,PPR,784484300,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.18368641,39.96753002,432,KELLY & AQUARIUM DRS,Italian Fountain,,East Fairmount Park,17249E,,1235,,A11,,B4,C16,,,,4145,Fountain,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.16276799,39.96097479,1395,440 N BROAD ST,Office of School Safety,440 N BROAD ST,Office of School Safety,,,3364,,A13,A13.2,B1,C45,D10,1065480,,10246576,Police Operations\Unit,N,Lessee,POLICE,Lessor,884062510,SCHOOL DISTRICT OF,,M,,2015/11/02 00:00:00+00,Police Data,nf,N,A
-75.17816539,39.900116,434,3500 S BROAD ST,FDR Pool Locker Room,3500 S BROAD ST,FDR Park & Golf Course,,,2843,,A11,,B1,C21,,,,4177,Historic House\Site,Y,Owned,Public use,PPR,782027800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.17394181,39.96193263,435,2151 BEN FRANKLIN PKWY,Rodin Museum,,Rodin Museum,17704E,,987,,A18,,B1,C35,,1081615,0233,4058,Museum,Y,Owned,PMA,PMA,,,0.31,C,,2012/06/01 00:00:00+00,"A. Shaikoli, PMA Dir Engineering & Cap Facilities",mw,N,A
-75.17381592,39.97237207,436,2300 POPLAR STREET,Health Facilities Maintenance (Bldg #9),2100 W GIRARD AVE,Health Maintenance Complex,14165E,,524,,A7,,B1,C34,,1053870,,10389828,Multi-Use\Office Building,N,Lessee,HEALTH,HEALTH,881444600,THE GENERAL STATE AUTH,7.813269,M,Property used under license for Nursing Home from state. Acres incl w/ Nursing Home #855,2012/05/16 00:00:00+00,Dept per MDO request ,mw,N,A
-75.17063618,39.91643057,437,2701 S BROAD ST,Tenaglia Bocce Courts & Bldg,2701 S BROAD ST,Marconi Plaza,17211E,,954,,A11,A11.3,B1,C49,,1410230,,4280,Recreation Building,Y,Owned,PPR,PPR,781023200,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.16966153,39.95852078,438,200 N 18TH ST,General Galusha Pennypacker Memorial,200 N 18TH ST,"Benjamin Franklin Parkway, Logan Circle",,,3167,,A11,,B4,C64,,,0254,4058,Statue\Monument,Y,Owned,Public use,PPR,782697700,CITY OF PHILA,5.10851699,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.16687405,40.0307562,439,5132 GERMANTOWN AVE,Gilbert Stuart Park,5132 GERMANTOWN AVE,Gilbert Stuart Park,16285E,,843,,A11,A11.2,B3,C36,,,,4189,Neighborhood Park,Y,Owned,Public use,PPR,785238400,CITY OF PHILA,0.27414399,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15848208,39.98627816,440,1501-43 DIAMOND ST,Duckrey Playground Basketball Court,1501-43 DIAMOND ST,Duckrey Playground,,,2825,,A11,A11.3,B2,C4,,,,4140,Basketball Court,Y,Owned,Schools,City of Phila,784093000,SCHOOL DISTRICT OF PHILA,,C,,2020/01/30 00:00:00+00,PPR Data-lease ended,vm,N,A
-75.19475461,39.92142462,441,2827 W PASSYUNK AVE,29th & Passyunk Playground Basketball Court,2827 W PASSYUNK AVE,29th & Passyunk Playground,,,2004,,A11,A11.3,B2,C4,,,,4010,Basketball Court,Y,Owned,Public use,PPR,482133905,PENNDOT,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.11800295,40.03429448,442,200-64 E OLNEY AVE,Zeihler Playground Play Equipment,200-64 E OLNEY AVE,Zeihler Playground,,,2788,,A11,A11.3,B2,C42,,,,4465,Playground Equipment,Y,Owned,Public use,PPR,785373100,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1071863,39.98506362,443,2518 E CLEARFIELD ST,Rizzo PAL / PAL Headquarters,2518 E CLEARFIELD ST,Rizzo PAL / PAL Headquarters,11170E,,1175,,A11,A11.3,B3,C51,D18,1063758,,10223791,Recreation Other,Y,Owned,POLICE,DPP,786073200,CITY OF PHILADELPHIA,0.37999999,C,Police Athletic League,2012/09/27 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.09644014,40.01300524,444,1501 E BRISTOL ST,Piccoli Playground Basketball Court,1501 E BRISTOL ST,Piccoli Playground,,,2594,,A11,A11.3,B2,C4,,,,4350,Basketball Court,Y,Owned,Public use,PPR,786052300,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.08310025,40.01394493,445,4610 HEDGE ST,Hedge & Plum Playground,4610 HEDGE ST,Hedge Street Park,16325E,,37,,A11,A11.2,B3,C36,,,,4215,Neighborhood Park,Y,Owned,Public use,PPR,232263101,CITY OF PHILA,0.31436198,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.06766784,40.05178263,446,1900 COTTMAN AVE,Fire Engine 71/Ladder 28,1900 COTTMAN AVE,Fire Engine 71 / Ladder 28 & Fuel Site 274,13071E,,11,,A13,A13.1,B1,C14,,1240130,,10118937,Fire Station,Y,Owned,FIRE,DPP,786082600,CITY OF PHILA,0.26542699,C,,2012/06/06 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.05077836,40.0622778,447,8101 BUSTLETON AVE,Pelbano (Rhawnhurst) Playground Building,8101 BUSTLETON AVE,Pelbano Playground,16517E,,102,,A11,A11.3,B1,C49,,1259457,,4343,Recreation Building,Y,Owned,PPR,PPR,786055500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.04523503,40.02535222,448,6742 TORRESDALE AVE,Library Branch - Tacony,6742 TORRESDALE AVE,Library Branch - Tacony,52039E,,353,,A8,,B1,C25,,1286431,,10386167,Library Branch,Y,Owned,LIBRARY,LIBRARY,786537000,CITY OF PHILA,0.45243299,C,,2015/10/19 00:00:00+00,Library,nf,N,A
-75.04030524,40.06697027,449,8605 ROOSEVELT BLVD,Axe Factory Maintenance Building,,Pennypack Creek Park,17002E,,1347,,A11,,B1,C17,,1245385,,,Garage\Maintenance Building,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.03198195,40.09112382,450,9845 BUSTLETON AVE,Fuel Site 034,9845 BUSTLETON AVE,Police 7th District & Fire Engine 62 / Ladder 34 & Fuel Site 034 & Fuel Site 276,25034E,,436,,A15,,B2,C82,,,,10539702,Fuel Pump,Y,Owned,FLEET,FLEET,786055900,CITY OF PHILA,,M,,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.03371883,40.10045821,451,800 BARTLETT ST,Lackman Playground Building,800 BARTLETT ST,Lackman Playground,16371E,,481,,A11,A11.3,B1,C49,,1236584,,4260,Recreation Building,Y,Owned,PPR,PPR,786031900,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.06256512,40.01618244,452,5700 TORRESDALE AVE,Moss Playground Building 2,5700 TORRESDALE AVE,Moss Playground,16444E,,4,,A11,A11.3,B1,C49,,1320640,,4310,Recreation Building,Y,Owned,PPR,PPR,786536800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.22271057,39.94822516,453,4917-53 BALTIMORE AVE,Cedar Park,4917-53 BALTIMORE AVE,Cedar Park,16156E,,401,,A11,A11.2,B3,C36,,,,4085,Neighborhood Park,Y,Owned,Public use,PPR,783028400,CITY OF PHILA,0.83721297,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.22118009,39.98108608,454,5101 PARKSIDE AVE,Blessed Mother Shrine,,West Fairmount Park,,,3341,,A11,,B4,C64,,,,4440,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.20942617,39.97934456,455,4201 AVE OF THE REP AVE,Science,4201 AVE OF THE REP AVE,Memorial Hall,,,3269,,A11,,B4,C64,,1534015,,4440,Statue\Monument,Y,Lessor,Please Touch Museum,Please Touch Museum,783172370,PLEASE TOUCH MUSEUM,12.7442149,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.20910741,39.97941818,456,4201 AVE OF THE REP AVE,Africa,4201 AVE OF THE REP AVE,Memorial Hall,,,3285,,A11,,B4,C64,,1534015,,4440,Statue\Monument,Y,Lessor,Please Touch Museum,Please Touch Museum,783172370,PLEASE TOUCH MUSEUM,12.7442149,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.19624957,39.98255685,457,RESERVOIR DR TO SCHUYLKILL RIVER TRAIL,Boxer's Trail,,Boxer's Trail,17470E,,2983,,A11,A11.3,B3,C91,,,,4145,Recreation Trail\Bike Path,Y,Owned,Public use,PPR,,,,C,,2012/10/18 00:00:00+00,FAMIS,mw,N,A
-75.1993359,39.98399034,458,3785 MT PLEASANT DR,Dairy Fields Restrooms,,East Fairmount Park,,,1484,,A11,,B1,C55,,1221370,0141,4145,Restrooms,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.17477021,39.98899831,459,2528-34 W SEDGLEY AVE,Sedgely Storeroom,2528-34 W SEDGLEY AVE,Sedgely Storeroom,,,3103,,A11,A11.3,B1,C73,D9,1203892,,10227851,Warehouse,N,Lessee,PPR,PPR,784392800,SCHOOL DISTRICT OF PHILA,0.320929,M,,2015/09/27 00:00:00+00,PPR Data,nf,N,A
-75.16869354,40.02066862,460,4600 MORRIS ST,Fernhill Park Tennis Court,4600 MORRIS ST,Fernhill Park,,,2223,,A11,A11.3,B2,C67,,,,4155,Tennis Court,Y,Owned,Public use,PPR,785353700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.16712957,40.01947844,461,4600 MORRIS ST,Fernhill Park Field,4600 MORRIS ST,Fernhill Park,,,2224,,A11,A11.3,B3,C87,,,,4155,Baseball Field,Y,Owned,Public use,PPR,785353700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15513038,39.93297138,462,613 WHARTON ST,Gold Star Park Playground Equipment,613 WHARTON ST,Gold Star Park,,,2278,,A11,A11.3,B2,C42,,,,4193,Playground Equipment,Y,Owned,Public use,PPR,021346810,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15389189,39.9152163,463,300 SHUNK ST,Murphy Recreation Center Athletic Field,300 SHUNK ST,Murphy Recreation Center,,,2543,,A11,A11.3,B3,C87,,,,4318,Baseball Field,Y,Owned,Public use,PPR,781394500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15037655,39.92138187,464,200 SNYDER AVE,Burke Playground Basketball Court,200 SNYDER AVE,Burke Playground,,,2070,,A11,A11.3,B2,C4,,,,4073,Basketball Court,Y,Owned,Public use,PPR,781395400,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15084547,39.9378482,465,405-25 QUEEN ST,Weccacoe Playground Building,405-25 QUEEN ST,Weccacoe Playground,16617E,,970,,A11,A11.3,B1,C49,,1486218,,4438,Recreation Building,Y,Owned,PPR,PPR,781378900,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14248873,39.9927768,466,601 W LEHIGH AVE,Library Branch - Lillian Marrero,601 W LEHIGH AVE,Library Branch - Lehigh Avenue,52021E,,676,,A8,,B1,C25,,1012271,,10624094,Library Branch,Y,Owned,LIBRARY,LIBRARY,785309900,CITY OF PHILA,0.92667597,C,,2012/05/15 00:00:00+00,Dept per MDO request,mw,N,A
-75.1431475,40.01001072,467,917 W BUTLER ST,Butler St Play Lot,917 W BUTLER ST,Butler St Play Lot,16492E,,649,,A11,A11.2,B3,C36,,,,4074,Neighborhood Park,Y,Owned,Public use,PPR,432225730,CITY OF PHILA,0.109282,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.12941897,39.96680598,468,1213-33 N DELAWARE AVE,Penn Treaty,1213-33 N DELAWARE AVE,Penn Treaty Park,,,3218,,A11,,B4,C64,,,,4344,Statue\Monument,Y,Owned,Public use,PPR,781052400,CITY OF PHILA,8.158559,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.11827206,39.97876627,469,2601 BELGRADE ST,Ladder 16,2601 BELGRADE ST,Ladder 16 & Fuel Site 247,13006E,,1192,,A13,A13.1,B1,C14,,1043304,,10411313,Fire Station,Y,Owned,FIRE,DPP,786032200,CITY OF PHILA,0.15314508,C,,2012/06/01 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.11788598,39.98150544,470,2600 ARAMINGO AVE,Cione Playground Play Equipment,2600 ARAMINGO AVE,Cione Playground,,,2116,,A11,A11.3,B2,C42,,,,4097,Playground Equipment,Y,Owned,Public use,PPR,786019700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.10968507,40.03282476,471,5153 E TABOR RD,Garland and Bingham Playground Field,5153 E TABOR RD,Garland and Bingham Playground,,,2271,,A11,A11.3,B3,C87,,,,4406,Baseball Field,Y,Owned,Public use,PPR,351324201,CITY OF PHILADELPHIA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.10083796,39.98271731,472,3201 RICHMOND ST,Monkiewicz Playground Tennis Court 1,3201 RICHMOND ST,Monkiewicz Playground,,,2510,,A11,A11.3,B2,C67,,,,4305,Tennis Court,Y,Owned,Public use,PPR,786455900,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.09978586,40.01406138,473,1101 E CAYUGA ST,Juniata Golf Course Clubhouse,1101 E CAYUGA ST,Juniata Golf Course,,,1655,,A11,,B1,C34,,,0182,4406,Multi-Use\Office Building,Y,Owned,Public use,PPR,786066700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0887133,40.06857842,474,7370 CENTRAL AVE,Ryerss Mansion And Library,7370 CENTRAL AVE,Burholme Park,17044E,,1098,,A11,,B1,C21,,1236728,,4072,Historic House\Site,Y,Owned,PPR,PPR,786068900,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.07703751,40.04254912,475,1307 GILHAM ST,Cranford & Loretto Avenue,1307 GILHAM ST,Cranford & Loretto Avenue,16194E,,245,,A11,A11.2,B3,C31,,,,10122211,Breezeway\Island\Managed Open Space,Y,Owned,Public use,PPR,531172300,SOLAR STEVEN M,0.15969699,C,Not Park. Reviewed in field confirmed with PPR,2012/08/28 00:00:00+00,PCPC field survey. PPR Data,vm,N,I
-75.07493833,40.01430682,476,1900 WAKELING ST,Gambrell Recreation Center Fields,1900 WAKELING ST,Gambrell Recreation Center,,,2267,,A11,A11.3,B3,C87,,,,1082491,Baseball Field,Y,Owned,Public use,PPR,786550100,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.06914315,40.07306512,477,1140 SOLLY AVE,Solly Stables Building 1,1140 SOLLY AVE,Solly Stables,,,1585,,A11,,B1,C5,,1245142,,1033245,Barn\Stables,Y,Owned,PPR,PPR,631353320,,0.04039999,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15655717,40.04329041,478,5801 N BEECHWOOD ST,Belfield Recreation Center Field,5801 N BEECHWOOD ST,Belfield Recreation Center,16121E,,892,,A11,A11.3,B3,C87,,,,4055,Baseball Field,Y,Owned,Public use,PPR,785026800,CITY OF PHILA,1.8990128,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.156192,40.04204952,479,2109 W CHEW AVE,Belfield Recreation Center Basketball Court,2109 W CHEW AVE,Belfield Recreation Center,,,2055,,A11,A11.3,B2,C4,,,,4055,Basketball Court,Y,Owned,Public use,PPR,785100600,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15462809,39.94370514,480,720 ADDISON ST,Addison Street Park,720 ADDISON ST,Addison Street Park,16494E,,483,,A11,A11.2,B3,C31,,,,1011565,Breezeway\Island\Managed Open Space,Y,Owned,Public use,PPR,781000700,CITY OF PHILA,0.07361599,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15386662,39.96042653,481,444-64 N PERCY ST,Supportive Housing - Gateway Shelter,444-64 N PERCY ST,Supportive Housing - Gateway Shelter,24003E,,446,,A7,,B1,C22,,1060385,,1030171,Housing\Group Quarters,Y,Owned,OSH,US Facilities,781593550,CITY OF PHILADELPHIA,0.35183656,C,,2013/09/17 00:00:00+00,Dept per MDO request,mw,N,A
-75.15229636,40.02462112,482,4600 N 16TH ST,Stenton Park Playground,4600 N 16TH ST,Stenton Park Playground,,,1958,,A11,A11.3,B3,C50,D18,,,4400,Recreation Center,Y,Owned,Public use,PPR,785673300,CITY OF PHILA,10.62561988,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15243616,39.95027488,483,18-28 S 7TH ST,Library Branch - East Phila/Independence,18-28 S 7TH ST,Library Branch - East Phila/Independence,52049E,,282,,A8,,B1,C25,,1493375,,10458219,Library Branch,N,Lessee,LIBRARY,18 S 7th Street Assoc,771752000,18 S SEVENTH ST ASSOC,0.38872799,C,Lease #52-10,2015/10/19 00:00:00+00,Library,nf,N,A
-75.14745422,39.9833766,484,2032-62 N 8TH ST,8th & Diamond Playground Building,2032-62 N 8TH ST,8th & Diamond Playground,16006E,,698,,A11,A11.3,B1,C49,,1536725,,4028,Recreation Building,Y,Owned,PPR,PPR,781584600,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.13221121,39.98484732,485,FRONT & YORK STS,Market Frankford El Station - York/Dauphin,,Market Frankford El Station - York/Dauphin,20209E,,1299,,A17,,B4,C71,,,,,Transit Station,Y,Owned,SEPTA,SEPTA,,,,C,Confirmed by DPP 4/20/12,2012/05/16 00:00:00+00,"DPP, Mayor's Task Force data request meeting",mw,N,A
-75.12926273,40.0019554,486,113-23 W ONTARIO ST,Schmidt Playground Play Equipment,113-23 W ONTARIO ST,Schmidt Playground,,,2649,,A11,A11.3,B2,C42,,,,4380,Playground Equipment,Y,Owned,Public use,PPR,786351400,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.12104834,40.02171734,487,231-37 E WYOMING AVE,Feltonville Recreation Center Playground Equipment,231-37 E WYOMING AVE,Feltonville Recreation Center,,,2213,,A11,A11.3,B2,C42,,,,4154,Playground Equipment,Y,Owned,Public use,PPR,785531500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.11886639,39.99480709,488,601 E INDIANA AVE,McPherson Square,601 E INDIANA AVE,McPherson Square,16397E,,576,,A11,A11.2,B3,C61,,1035730,,4298,Square\Plaza,Y,Owned,Public use,PPR,786225300,CITY OF PHILA,6.39110422,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.03293974,40.03025902,489,7374 EDMUND ST,Russo Park Playground Street Hockey Rink,7301 TORRESDALE AVE,Russo Park Playground,,,2631,,A11,A11.3,B2,C88,,,,4375,Street Hockey Court\Rink,Y,Owned,Public use,PPR,786537100,CITY OF PHILADELPHIA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.02230112,40.05772091,490,8903 CONVENT AVE,Holme Crispin Park,2870 WILLITS RD,Pennypack Creek Park,,,1633,,A11,A11.2,B3,C36,,,,4226,Neighborhood Park,Y,Lessor,Crispin Gardens Athletic Club,PPR,572076310,CITY OF PHILA,27.81969451,C,,2018/08/07 00:00:00+00,PPR Data,vm,N,A
